,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,price_category
274,"Goofy Tails Dog Bowl| Melamine Heavy Dish, Food Grade Dog Food Bowl with Anti-Skid Base| Dog Feeding Bowl for Large Dogs (...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/31LMAQSr63L._AC_UL320_.jpg,https://www.amazon.in/Goofy-Tails-Melamine-Anti-Skid-Resistant/dp/B085Y5YC39/ref=sr_1_2963?qid=1679214677&s=pet-supplies&sr=1-2963,4.5,53,575.0,₹675,Premium
235,"Qpets® Dog Training Collar with LED,Remote Control Within 2600ft 5 Training Mode, Beep,Vibration,Pulse,Light, Keypad Lock....",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81bYNUrpXRS._AC_UL320_.jpg,https://www.amazon.in/Training-Vibration-Behavior-Doberman-Pinscher/dp/B0B5ZKBC8Q/ref=sr_1_2228?qid=1679214666&s=pet-supplies&sr=1-2228,3.3,12,2584.0,"₹3,509",Premium
578,"Sage Square Playful Natural Wood Bead Hanging Hammock Swing Toy Cage Accessories for Cockatiel, Lovebird, Budgerigar, Afri...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51p6eC-usJL._AC_UL320_.jpg,https://www.amazon.in/Sage-Square-Accessories-Cockatiel-Budgerigar/dp/B07TZV5CBX/ref=sr_1_8523?qid=1679214756&s=pet-supplies&sr=1-8523,3.7,177,207.58,₹298,Premium
211,"Urban Platter FIFO Food Grade Leak Proof PET Sauce Squeeze Bottle, 450ml / 15.87 fl.oz [for Thick Condiment, Sauces, Dress...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/31U98CiZRmL._AC_UL320_.jpg,https://www.amazon.in/Urban-Platter-Squeeze-Condiment-Dressings/dp/B07P78M9W9/ref=sr_1_2012?qid=1679214663&s=pet-supplies&sr=1-2012,4.2,50,,₹320,
9,"Drools Optimum Performance Adult Dry Dog Food, Chicken Flavor, 10kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71PKpcLG-3L._AC_UL320_.jpg,https://www.amazon.in/Drools-Optimum-Performance-Adult-Food/dp/B019K89WTC/ref=sr_1_10?qid=1679214629&rdc=1&s=pet-supplies&sr=1-10,4.3,"5,978",1231.0,"₹1,499",Premium
611,Me - O Creamy Treat Crab Flavor (Deep Red),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61l-BpHKCZL._AC_UL320_.jpg,https://www.amazon.in/Me-Creamy-Treat-Crab-Flavor/dp/B07FG83LZF/ref=sr_1_8724?qid=1679214760&s=pet-supplies&sr=1-8724,,,399.0,₹400,Premium
299,kathson Parrot Bath Box Bird Cage Accessory Supplies Bathing Tub Bath for Pet Brids Canary Budgies Parrot (Random Color),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61F5FzkIlhL._AC_UL320_.jpg,https://www.amazon.in/kathson-Accessory-Supplies-Bathing-Budgies/dp/B07SHDDZX7/ref=sr_1_3228?qid=1679214681&s=pet-supplies&sr=1-3228,4.1,"1,081",418.0,"₹1,999",Premium
355,"Paranex Ticks, Fleas and Chewing Lice Spray for Dogs - 100ml",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81cL7Zkdj3S._AC_UL320_.jpg,https://www.amazon.in/Paranex-Ticks-Fleas-Chewing-Spray/dp/B095NTZ4VK/ref=sr_1_3572?qid=1679214688&s=pet-supplies&sr=1-3572,3.6,7,335.0,₹425,Premium
633,"PetVogue Classic Cosy Sweater for Small Dogs/Puppies ( Blue, Pack of One)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61EbH6kPgVL._AC_UL320_.jpg,https://www.amazon.in/PetVogue-Classic-Sweater-Puppies-X-small/dp/B0839C6SYH/ref=sr_1_9490?qid=1679214770&s=pet-supplies&sr=1-9490,4.0,864,599.0,₹999,Premium
572,"Emily Pets Dogs Dematting Comb, Stainless Steel Blades Rakes, for Pets Cats Animals Matted Knotted Hair, Brush Cutting Rem...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51YMtuT0e1L._AC_UL320_.jpg,https://www.amazon.in/Emily-Pets-Dematting-Stainless-Red-Black/dp/B09PBQYCKK/ref=sr_1_8493?qid=1679214755&s=pet-supplies&sr=1-8493,3.0,1,359.0,₹449,Premium
84,"BarkButler x Fofos Super Durable Bumpy Dog Ball Toy-Yellow/Grey|X-Small-Medium Dogs(0-20kgs)|Lightweight, Erratic Bounce|E...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71+MdnwjFqL._AC_UL320_.jpg,https://www.amazon.in/Barkbutler-Fofos-Super-Bumpy-Ball/dp/B0B9B7WDQK/ref=sr_1_853?qid=1679214643&s=pet-supplies&sr=1-853,4.4,174,,₹595,
296,"PREMIER PLANTS Aquarium Bio-Sponge Filter, Sponge Filter Aquarium (XY-2830), Biological Sponge Filter for Aquarium, Bioche...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51gJMwO7N4L._AC_UL320_.jpg,https://www.amazon.in/PREMIER-PLANTS-Bio-Sponge-Biological-Biochemical/dp/B09B9DRSV5/ref=sr_1_3225?qid=1679214681&s=pet-supplies&sr=1-3225,3.9,101,264.0,₹600,Premium
442,Pet Vogue Puppy Calcium Chewable Tablets - Veterinarian Formulated Daily Dietary Supplement - Pack of 60 chew Tablets,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51OtprgRQ5L._AC_UL320_.jpg,https://www.amazon.in/Vogue-Puppy-Calcium-Chewable-Tablets/dp/B09WLLTQ4C/ref=sr_1_6347?qid=1679214725&s=pet-supplies&sr=1-6347,3.7,8,229.0,₹379,Premium
203,BIGIMALL Acrylic sheet Transparent/Clear 3 inch x 3 inch 3mm pack of 12,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61Jf-1yM-jL._AC_UL320_.jpg,https://www.amazon.in/Acrylic-Sheet-Transparent-Clear-inch/dp/B078LR5L35/ref=sr_1_2004?qid=1679214663&s=pet-supplies&sr=1-2004,3.8,48,289.0,₹475,Premium
196,Kintons Aquarium Slim Hanging Filter with Oustide Pump (IQ Series) | Green Series 50% Energy Savings (IQ: 380 HF | 3 Watts...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41de59sjwUL._AC_UL320_.jpg,https://www.amazon.in/Kintons-Aquarium-Hanging-Oustide-Savings/dp/B09CH4GNB9/ref=sr_1_1997?qid=1679214663&s=pet-supplies&sr=1-1997,3.7,149,599.0,₹999,Premium
278,"Foodie Puppies Heat Relief Pressure Activated Comfort Soft Cooling Mat Bed/Sofa Cooler Pad for Puppy, Dogs, Cats (XL, 93cm...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71JHP+KybEL._AC_UL320_.jpg,https://www.amazon.in/Foodie-Puppies-Pressure-Activated-Comfort/dp/B07T39YJXT/ref=sr_1_2967?qid=1679214677&s=pet-supplies&sr=1-2967,3.3,38,1499.0,"₹2,899",Premium
93,"Drools Chicken and Egg Adult Dry Dog Food, 10kg + 1kg Free",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81dxB6VyadL._AC_UL320_.jpg,https://www.amazon.in/Drools-Chicken-Adult-Food-Inside/dp/B07X63972Y/ref=sr_1_862_mod_primary_new?qid=1679214643&s=pet-supplies&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-862,4.2,830,1740.0,"₹1,999",Premium
527,Petzlifeworld Funny Creative Fish Tank Aquarium Fashion Ornament Decor (Pack of 5 - Random Color) (Turtle),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71NWkP6OjEL._AC_UL320_.jpg,https://www.amazon.in/Petzlifeworld-Creative-Aquarium-Fashion-Ornament/dp/B09N1S2SDP/ref=sr_1_7176?qid=1679214738&s=pet-supplies&sr=1-7176,3.4,11,199.0,₹299,High
490,RIANZ Deshedding Comb Tool Brush for Small Hair Pet dogs and cats,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51+bts4Ga7L._AC_UL320_.jpg,https://www.amazon.in/RIANZ-Deshedding-Comb-Brush-Small/dp/B09H2XLD7L/ref=sr_1_6947?qid=1679214734&s=pet-supplies&sr=1-6947,3.9,29,473.0,₹995,Premium
590,"Growel Aquacure - Water Sanitizer for Poultry,Cattle, Birds & Other Farm Animals (1000 ml.)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ue00B6JeL._AC_UL320_.jpg,https://www.amazon.in/Growel-Aquacure-Sanitizer-Poultry-Animals/dp/B0779HDJSH/ref=sr_1_8535?qid=1679214756&s=pet-supplies&sr=1-8535,3.9,128,450.0,"₹1,800",Premium
28,"Foodie Puppies Pet Massage Rubber Bath Glove for Dogs, Cats, Rabbit, & Hamster | Grooming Shampoo Washing Soothing Bristle...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/718o4rL38HL._AC_UL320_.jpg,https://www.amazon.in/Foodie-Puppies-Shampoo-Colour-Bathing/dp/B076FPGHQX/ref=sr_1_101?qid=1679214631&s=pet-supplies&sr=1-101,4.0,"5,355",149.0,₹299,High
184,"IAMS Puppy Dry Dog Food for Small & Medium Breed Dogs (<1 Years), Chicken Flavor, 3kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51AaXVlpUXL._AC_UL320_.jpg,https://www.amazon.in/IAMS-Proactive-Health-Smart-Medium/dp/B0815L84C9/ref=sr_1_1985_mod_primary_new?qid=1679214661&s=pet-supplies&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1985,4.1,533,1190.0,"₹1,360",Premium
521,Taiyo Pluss Discovery® Freeze Dried Blood Worms Fish Food - 20 g (Pack of 1) | High Protein Natural Treat for All Aquarium...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61Y55g1hyjL._AC_UL320_.jpg,https://www.amazon.in/TAIYO-PLUSS-DISCOVERY%C2%AE-Freeze-Premium/dp/B09BNPTD8S/ref=sr_1_7170?qid=1679214738&s=pet-supplies&sr=1-7170,3.7,10,299.0,₹499,Premium
178,Aquarium Products India Bio- Media Porous Filter Media for Water Purification (500g),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/215St64Ld3L._AC_UL320_.jpg,https://www.amazon.in/Aquarium-Products-India-Porous-Purification/dp/B09MKYVMYT/ref=sr_1_1979?qid=1679214661&s=pet-supplies&sr=1-1979,4.3,294,889.0,"₹1,499",Premium
260,"Heavily Absorbent Disposable Underpads, 30"" x 30"", 10 Pack - Soft and Thick Quilted Waterproof Pads for Incontinence, Bed ...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61QxvVnf1DL._AC_UL320_.jpg,https://www.amazon.in/Heavily-Absorbent-Disposable-Underpads-Pack/dp/B085TSBXMH/ref=sr_1_2301?qid=1679214668&s=pet-supplies&sr=1-2301,3.8,28,310.0,₹650,Premium
153,"Petology Dog Leash 5FT Long, ½ Inch Thick Reflective Heavy Duty Rope with Anti-Slip Padded Handle for Small & Medium Dogs...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71dDYC4C7lS._AC_UL320_.jpg,https://www.amazon.in/Petology-Reflective-Anti-Slip-Padded-Handle/dp/B09999Q1BY/ref=sr_1_1018_mod_primary_new?qid=1679214648&s=pet-supplies&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1018,4.1,492,475.0,₹999,Premium
75,Vayinato Petzlifeworld Fish Tank Decoration Landscape Ornament Aquatic Double Leaf Aquarium Plants Seeds Live Plant (Small),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61viZ4NoIuL._AC_UL320_.jpg,https://www.amazon.in/Petzlifeworld-Decoration-Landscape-Ornament-Aquarium/dp/B0B68J4QGD/ref=sr_1_844?qid=1679214643&s=pet-supplies&sr=1-844,2.9,16,219.0,₹299,Premium
357,"SpikeZone - Bird Feeder Hanging Grill, Bird Feeder for Balcony, Outdoor Bird Feeder (Green, Transparent )",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/91xfnGjpQOL._AC_UL320_.jpg,https://www.amazon.in/Skybeings-Window-Feeder-Large-Pieces_Green/dp/B08LDBLNQS/ref=sr_1_3574?qid=1679214688&s=pet-supplies&sr=1-3574,4.6,26,568.0,"₹1,708",Premium
92,Qpets® No Pull Dog Harness with Safety Reflective Strip Quick Release Buckle Adjustable Size Easy Control Handle for Mediu...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61AO9aVDHoL._AC_UL320_.jpg,https://www.amazon.in/Harness-Reflective-Release-Adjustable-Recommended/dp/B09T2B65SG/ref=sr_1_861?qid=1679214643&s=pet-supplies&sr=1-861,4.2,140,1285.0,"₹2,567",Premium
353,Pawwfect® Training Stick I Hunter Stick for Dogs I Behaviour Training Stick for Dogs I Horse Riding Stick I Premium Nylon ...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61XL8nKokXL._AC_UL320_.jpg,https://www.amazon.in/Pawwfect%C2%AE-Training-Behaviour-Premium-Accessories/dp/B0BGP4V6B7/ref=sr_1_3570?qid=1679214688&s=pet-supplies&sr=1-3570,3.8,4,119.0,₹499,High
68,"THE DDS STORE Cat Nail Clipper with Safety Guard to Avoid Over-Cutting & Free Nail File, Dog Nails Clippers Small to Larg...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71yYFBQFhYL._AC_UL320_.jpg,https://www.amazon.in/DDS-STORE-Clipper-Over-Cutting-Clippers/dp/B08WJHF313/ref=sr_1_573?qid=1679214638&s=pet-supplies&sr=1-573,4.0,374,209.0,₹599,Premium
377,DesPacito Aquarium Led Light for Fish Tank 2x1 Light Suits for Both Fish Bowls and Fish Tank Flexible Aquarium Led Light L...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51DloF53xyL._AC_UL320_.jpg,https://www.amazon.in/DESPACITO%C2%AE-Professional-Aquarium-Flexible-Lighting/dp/B0856YWBG6/ref=sr_1_4674?qid=1679214702&s=pet-supplies&sr=1-4674,4.2,221,849.0,"₹1,500",Premium
334,Lakshmi 1 HP Self Priming Mono Block Centrifugal Water Pump (Yellow),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51c9-0BhD5L._AC_UL320_.jpg,https://www.amazon.in/Lakshmi-Priming-Block-Centrifugal-Water/dp/B0713ZS1D8/ref=sr_1_3311?qid=1679214683&s=pet-supplies&sr=1-3311,3.5,145,,"₹3,500",
188,"JB Puppies Dog Water Bottle, Leak Proof Portable Puppy Water Dispenser Drinking Feeder Pet Care Cup for Outdoor Walking, H...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41JO-fyup+L._AC_UL320_.jpg,https://www.amazon.in/JB-Puppies-Portable-Dispenser-Drinking/dp/B09WK62F8T/ref=sr_1_1989?qid=1679214661&s=pet-supplies&sr=1-1989,4.8,7,279.0,₹599,Premium
15,"Whiskas Adult Dry Cat Food (1+ Years), Ocean Fish Flavour, 3kg Pack",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61tJAIhYFYL._AC_UL320_.jpg,https://www.amazon.in/Whiskas-Adult-Food-Ocean-flavour/dp/B00LHULUTM/ref=sr_1_16?qid=1679214629&rdc=1&s=pet-supplies&sr=1-16,4.5,"8,985",901.0,"₹1,060",Premium
646,"PetWale Diamond Dog Martingale Collar - (Multicolour, Medium)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81IsGEbYBVL._AC_UL320_.jpg,https://www.amazon.in/PetWale-Diamond-Dog-Martingale-Collar/dp/B07QMLLNMG/ref=sr_1_9503?qid=1679214770&s=pet-supplies&sr=1-9503,3.6,48,,₹600,
408,"Goodies DogsNCats Dog Energy Treats, Made of Vegetable Protein, 98% Digestible, Healthy Snack & Training Treat, Best for D...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61yxJFswAQL._AC_UL320_.jpg,https://www.amazon.in/Goodies-Vegetable-Protein-Digestible-Training/dp/B08T5NZHPX/ref=sr_1_5905?qid=1679214718&s=pet-supplies&sr=1-5905,4.6,27,,₹390,
88,"JerHigh Strawberry Stick Young Adult Dog Treats, 70g (Pack of 6)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/517asoovFEL._AC_UL320_.jpg,https://www.amazon.in/JerHigh-Strawberry-Dog-Treats-Pack/dp/B00H8PRNJ6/ref=sr_1_857_mod_primary_new?qid=1679214643&s=pet-supplies&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-857,4.7,208,900.0,₹995,Premium
543,TAH - Aquarium Top Filter for Fresh and Salt Water Fish Tank - SOBO Top Filter with Sponge Media WP1880F (Power : 20W | Ou...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/31AjPe-MIeL._AC_UL320_.jpg,https://www.amazon.in/TAH-Aquarium-Filter-WP1880F-Suitable/dp/B0BMTMPWGL/ref=sr_1_7264?qid=1679214739&s=pet-supplies&sr=1-7264,,,899.0,"₹1,050",Premium
117,PREMIER PLANTS Aquarium Live Plants Cabomba (Cabomba carolinia) Pack of 2,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71L4MSHRvZL._AC_UL320_.jpg,https://www.amazon.in/Aquarium-LIVE-Plants-Cabomba-carolinia/dp/B076YJPKYB/ref=sr_1_910?qid=1679214645&s=pet-supplies&sr=1-910,3.6,370,199.0,₹300,High
636,Jainsons Pet Products Guinea Pig Food - All Natural Guinea Pig Pellets for Adults and Young Guinea Pigs Essential Ingredie...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71QofSCDvNL._AC_UL320_.jpg,https://www.amazon.in/Jainsons-Pet-Products-Guinea-Food/dp/B09RN7GJFB/ref=sr_1_9493?qid=1679214770&s=pet-supplies&sr=1-9493,2.8,7,299.0,₹399,Premium
486,Chelated Agrimin Forte Powder Milk (1kg) for All Life Stages Animals,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51tEW1kQwSL._AC_UL320_.jpg,https://www.amazon.in/Chelated-Agrimin-Forte-1kg-Animals/dp/B0BF4GN2L5/ref=sr_1_6943?qid=1679214734&s=pet-supplies&sr=1-6943,2.0,2,231.0,₹280,Premium
33,The Pets Company Durable Cat Litter Scooper,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51N3wIpU-jL._AC_UL320_.jpg,https://www.amazon.in/Pets-Company-Cat-Litter-Scooper/dp/B07ZYTRV8R/ref=sr_1_106?qid=1679214631&s=pet-supplies&sr=1-106,4.3,"1,716",,₹110,
0,"Meat Up Chicken Flavour Real Chicken Dog Biscuit For All Life Stages, 1kg (Buy 1 Get 1 Free)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81eKrwo4VKL._AC_UL320_.jpg,https://www.amazon.in/Meatup-Chicken-Flavour-Biscuit-Treats/dp/B079T88XLM/ref=sr_1_1?qid=1679214629&s=pet-supplies&sr=1-1,4.2,"36,349",328.0,₹349,Premium
640,Pets Wizard Bird Food for African & Cocktail - 13 Mix Seeds 450 Grams,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51ah1ejSJ6L._AC_UL320_.jpg,https://www.amazon.in/Pets-Wizard-Bird-African-Cocktail/dp/B07ZNN753Q/ref=sr_1_9497?qid=1679214770&s=pet-supplies&sr=1-9497,3.8,66,170.0,₹299,High
250,PICO Mini USB Aquarium Air Pump Ultra Silent - Blue,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/7146kQC0JyL._AC_UL320_.jpg,https://www.amazon.in/PICO-Mini-Aquarium-Ultra-Silent/dp/B09D9FQQ6M/ref=sr_1_2291?qid=1679214668&s=pet-supplies&sr=1-2291,4.1,95,480.0,"₹1,100",Premium
411,"Farmina Pet Foods Vet Life Renal Feline Formula (Cat), 2 kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/813+1qdPVDL._AC_UL320_.jpg,https://www.amazon.in/Farmina-Life-Renal-Feline-Formula/dp/B00CGYR1P0/ref=sr_1_5908?qid=1679214718&s=pet-supplies&sr=1-5908,3.8,7,,"₹2,300",
395,"VETENEX Nutrimax Pro - Birds Complete Nutritional Supplement with Multivitamins, Minerals & Probiotics - 100g",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61L0NUiN-aL._AC_UL320_.jpg,https://www.amazon.in/VETENEX-Nutrimax-Pro-Nutritional-Multivitamins/dp/B0B9XXCWTD/ref=sr_1_4956?qid=1679214706&s=pet-supplies&sr=1-4956,4.5,2,199.0,₹299,High
580,Pups&Pets Dog Harness Non-Pull Soft Padded Dog Body Harness Vest Heavy Duty with Straps and Handle and Adjustable (X-Larg...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61c686yZ-rL._AC_UL320_.jpg,https://www.amazon.in/Pups-Pets-Harness-Non-Pull-Adjustable/dp/B0BR1CZSC3/ref=sr_1_8525?qid=1679214756&s=pet-supplies&sr=1-8525,,,499.0,₹999,Premium
322,Pets Empire Stainless Steel Double Diner Food Bowl Stand for Dog 2 X 900 ML,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61erSQ+uEML._AC_UL320_.jpg,https://www.amazon.in/Empire-Stainless-Steel-Double-Diner/dp/B08F9RCJ6N/ref=sr_1_3299?qid=1679214683&s=pet-supplies&sr=1-3299,4.1,"1,816",695.0,₹999,Premium
22,"Meat Up Munchy Sticks, Chicken Flavour, Dog Treats For All Life Stages, 400g (Buy 1 Get 1 Free)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71A47+7BG5L._AC_UL320_.jpg,https://www.amazon.in/Meat-Up-Munchy-Chicken-Flavour/dp/B07YD19Q12/ref=sr_1_23?qid=1679214629&s=pet-supplies&sr=1-23,4.2,"7,503",237.0,₹249,Premium
61,"Royal Canin Maxi Puppy 10 kg Dry Dog Food, Chicken",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61va5Pe8DNL._AC_UL320_.jpg,https://www.amazon.in/Royal-Canin-Taily-Affairs-Puppy/dp/B07TRNNGS4/ref=sr_1_566_mod_primary_new?qid=1679214638&s=pet-supplies&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-566,4.3,132,6785.0,"₹8,000",Premium
116,Venkys Gutwell Powder (100 g) - Pack of 2,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/413KztooizL._AC_UL320_.jpg,https://www.amazon.in/Venkys-Gutwell-Powder-100-Pack/dp/B07MXX6BPC/ref=sr_1_909_mod_primary_new?qid=1679214645&s=pet-supplies&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-909,4.5,155,407.0,₹600,Premium
594,Arden Grange Dry Dog Food Adult Dog Chicken and Rice 12-kg,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71BGyhImmGL._AC_UL320_.jpg,https://www.amazon.in/Arden-Grange-Adult-Food-Chicken/dp/B00MG0SZ9U/ref=sr_1_8539?qid=1679214756&s=pet-supplies&sr=1-8539,4.6,12,6650.0,"₹8,050",Premium
228,Heads Up for Tails Sara's Dog Treats - Chicken Jerky with Applesauce - 70 g,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61kphzCU2cL._AC_UL320_.jpg,https://www.amazon.in/Heads-Up-Tails-Doggie-Treats/dp/B08CZX7NFV/ref=sr_1_2221?qid=1679214666&s=pet-supplies&sr=1-2221,4.5,13,,₹349,
89,"Amijivdaya Large Bird and Water Feeder Combo (Green, Transparent)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81UTeNwSRTL._AC_UL320_.jpg,https://www.amazon.in/Amijivdaya-Large-Water-Feeder-Transparent/dp/B07XLCNYZ1/ref=sr_1_858?qid=1679214643&s=pet-supplies&sr=1-858,3.8,286,554.0,"₹1,668",Premium
182,"Jainsons Pet Products® Bird Swing Toys, Birds Chew Toys with Hanging Bird Cage Toys with Ladder Nest for Small Parakeets, ...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/713jbQiJxEL._AC_UL320_.jpg,https://www.amazon.in/Jainsons-Products-Hanging-Parakeets-Cockatiels/dp/B08TH9PWKJ/ref=sr_1_1983?qid=1679214661&s=pet-supplies&sr=1-1983,4.5,206,698.0,₹899,Premium
275,Vet Mankind Nurokind Pet Syrup (210ml),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41MOgRps7UL._AC_UL320_.jpg,https://www.amazon.in/Vet-Mankind-Nurokind-Syrup-210ml/dp/B01NGT69VX/ref=sr_1_2964?qid=1679214677&s=pet-supplies&sr=1-2964,4.2,110,136.0,₹180,High
284,"Cage/Playhouse for Dwarf Hamster/Gerbil/Mice with a Food Cup, Water Bottle and Exercise Wheel with Spacious Two ladders ca...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41JvEkmPyoL._AC_UL320_.jpg,https://www.amazon.in/Playhouse-Hamster-Exercise-Spacious-ladders/dp/B09MTKSD52/ref=sr_1_2973?qid=1679214677&s=pet-supplies&sr=1-2973,4.0,46,1350.0,"₹2,800",Premium
18,"Whiskas Adult Wet Cat Food (1+Years), Salmon in Gravy Flavour, 12 Pouches (12 x 85g)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61daAb0Hv2L._AC_UL320_.jpg,https://www.amazon.in/Whiskas-Adult-Salmon-Flavour-Pouches/dp/B09JGHD54D/ref=sr_1_19?qid=1679214629&s=pet-supplies&sr=1-19,4.5,"2,811",432.0,₹480,Premium
305,Buraq 2 In 1 Aquarium Essentials Kit 15W Aquarium Filters + Light For Making Your Fish Tank Superior | Features With Low P...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61gSXzQtLKL._AC_UL320_.jpg,https://www.amazon.in/BURAQ-Aquarium-Essentials-Internal-Filter/dp/B08RP52QJW/ref=sr_1_3234?qid=1679214681&s=pet-supplies&sr=1-3234,3.9,427,699.0,"₹1,200",Premium
383,"Foodie Puppies Codos Trimmer Blade for Dogs and Cats (CP-9600/CP-9580/CP-9200, Silver)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61hQq-Q9xbL._AC_UL320_.jpg,https://www.amazon.in/Foodie-Puppies-Trimmer-CP-9600-CP-9580/dp/B08KY57VWV/ref=sr_1_4680?qid=1679214702&s=pet-supplies&sr=1-4680,4.1,48,1540.0,"₹1,999",Premium
144,"THE DDS STORE Spiky Squeaker Football Dog Toy - Large, Cleans Teeth and Promotes Good Dental and Gum Health for Your Pet, ...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/914oCjqgX5L._AC_UL320_.jpg,https://www.amazon.in/DDS-Store-Spiky-Squeaker-Football/dp/B08R43C7HK/ref=sr_1_1009?qid=1679214648&s=pet-supplies&sr=1-1009,4.2,304,284.05,₹399,Premium
369,"Mellifluous Reversible Round Shape Soft Velvet Cat Dog Pet Bed (Small, Grey-Black)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71wjn6ya+4L._AC_UL320_.jpg,https://www.amazon.in/Mellifluous-Reversible-Round-Velvet-Grey-Black/dp/B08SK3K8KL/ref=sr_1_4666?qid=1679214702&s=pet-supplies&sr=1-4666,4.2,722,681.45,"₹1,647",Premium
